start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1.69644E+12,1.69644E+12,3,3817,1630,238.968453,0.912143,0.000199,0.002736,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*alarm*:TIME_TICK' 'screen']
1.69644E+12,1.69644E+12,7291,3817,1630,238.968453,0.912143,0.483977,6.650432,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,7831,3817,1630,238.968453,0.912143,0.519823,7.142989,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1.69644E+12,1.69644E+12,241,3784,1630,238.968453,0.904257,0.015998,0.217926,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1.69644E+12,1.69644E+12,5406,3784,1630,238.968453,0.904257,0.358851,4.888411,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,151,3784,1630,238.968453,0.904257,0.010023,0.136543,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*launch*' 'screen']
1.69644E+12,1.69644E+12,5026,3784,1630,238.968453,0.904257,0.333627,4.544794,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,12,3784,1630,238.968453,0.904257,0.000797,0.010851,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*alarm*:DetectMovementSPListener' 'screen']
1.69644E+12,1.69644E+12,6994,3784,1630,238.968453,0.904257,0.464263,6.324371,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,4,3784,1630,238.968453,0.904257,0.000266,0.003617,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*alarm*:*job.delay*' 'screen']
1.69644E+12,1.69644E+12,593,3784,1630,238.968453,0.904257,0.039363,0.536224,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,1,3784,1630,238.968453,0.904257,0.000066,0.000904,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*job*/com.instagram.android/com.facebook.common.errorreporting.memory.service.jobschedulercompat.igsvc.DumperUploadService'
 'screen']"
1.69644E+12,1.69644E+12,2304,3784,1630,238.968453,0.904257,0.15294,2.083407,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,175,3784,1630,238.968453,0.904257,0.011617,0.158245,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*launch*' 'screen']
1.69644E+12,1.69644E+12,1328,3784,1630,238.968453,0.904257,0.088153,1.200853,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,17,3784,1630,238.968453,0.904257,0.001128,0.015372,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1.69644E+12,1.69644E+12,3913,3784,1630,238.968453,0.904257,0.259745,3.538356,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,39,3784,1630,238.968453,0.904257,0.002589,0.035266,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['NetworkStats' 'screen']
1.69644E+12,1.69644E+12,709,3784,1630,238.968453,0.904257,0.047064,0.641118,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,150,3784,1630,238.968453,0.904257,0.009957,0.135638,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*launch*' 'screen']
1.69644E+12,1.69644E+12,608,3784,1630,238.968453,0.904257,0.040359,0.549788,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,18,3784,1630,238.968453,0.904257,0.001195,0.016277,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,"['*job*/com.instagram.android/com.facebook.common.errorreporting.memory.service.jobschedulercompat.igsvc.DumperUploadService'
 'screen']"
1.69644E+12,1.69644E+12,2478,3784,1630,238.968453,0.904257,0.16449,2.240748,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,8075,3784,1626,476.852772,1.804411,1.069607,14.570618,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,2,3784,1626,476.852772,1.804411,0.000265,0.003609,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69644E+12,1.69644E+12,1,3784,1626,476.852772,1.804411,0.000132,0.001804,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,18,3784,1626,476.852772,1.804411,0.002384,0.032479,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69644E+12,1.69644E+12,2,3784,1626,476.852772,1.804411,0.000265,0.003609,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*telephony-radio*' 'screen']
1.69644E+12,1.69644E+12,1627,3784,1626,476.852772,1.804411,0.215511,2.935777,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,179,3784,1626,476.852772,1.804411,0.02371,0.32299,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*launch*' 'screen']
1.69644E+12,1.69644E+12,4804,3784,1626,476.852772,1.804411,0.636334,8.66839,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,2,3784,1626,476.852772,1.804411,0.000265,0.003609,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['*alarm*:TIME_TICK' 'screen']
1.69644E+12,1.69644E+12,3662,3784,1626,476.852772,1.804411,0.485065,6.607753,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,3,3784,1626,476.852772,1.804411,0.000397,0.005413,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['GCM_WORK' 'screen']
1.69644E+12,1.69644E+12,6164,3784,1626,476.852772,1.804411,0.816478,11.122389,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,7,3784,1626,476.852772,1.804411,0.000927,0.012631,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['GCM_WORK' 'screen']
1.69644E+12,1.69644E+12,1774,3784,1626,476.852772,1.804411,0.234982,3.201025,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,56,3784,1626,476.852772,1.804411,0.007418,0.101047,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['NetworkStats' 'screen']
1.69644E+12,1.69644E+12,1273,3784,1626,476.852772,1.804411,0.16862,2.297015,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['screen']
1.69644E+12,1.69644E+12,4,3784,1626,476.852772,1.804411,0.00053,0.007218,['com.example.robotinteractionOttimizzataParz'],TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,['GCM_WORK' 'screen']
