start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1696436600037,1696436600983,946,3812,1567,238.889165,0.910645,0.062775,0.861471,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436600983,1696436601016,33,3812,1567,238.889165,0.910645,0.002190,0.030051,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['NetworkStats' 'screen']
1696436601016,1696436602884,1868,3812,1567,238.889165,0.910645,0.123957,1.701086,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436602884,1696436602890,6,3812,1567,238.889165,0.910645,0.000398,0.005464,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696436602890,1696436606549,3659,3812,1567,238.889165,0.910645,0.242804,3.332052,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436606549,1696436606560,11,3812,1567,238.889165,0.910645,0.000730,0.010017,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1696436606560,1696436609045,2485,3812,1567,238.889165,0.910645,0.164900,2.262954,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436609045,1696436609052,7,3812,1567,238.889165,0.910645,0.000465,0.006375,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696436609052,1696436616717,7665,3812,1567,238.889165,0.910645,0.508635,6.980098,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436616717,1696436616723,6,3812,1567,238.889165,0.910645,0.000398,0.005464,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['RILJ_ACK_WL' 'screen']
1696436616723,1696436616724,1,3812,1567,238.889165,0.910645,0.000066,0.000911,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-radio*' 'RILJ_ACK_WL' 'screen']
1696436616724,1696436616725,1,3812,1567,238.889165,0.910645,0.000066,0.000911,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['RILJ_ACK_WL' 'screen']
1696436616725,1696436616758,33,3812,1567,238.889165,0.910645,0.002190,0.030051,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-radio*' 'RILJ_ACK_WL' 'screen']
1696436616758,1696436616761,3,3812,1567,238.889165,0.910645,0.000199,0.002732,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-radio*' 'RILJ_ACK_WL' 'screen']
1696436616761,1696436616965,204,3812,1567,238.889165,0.910645,0.013537,0.185772,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['RILJ_ACK_WL' 'screen']
1696436616965,1696436618358,1393,3812,1567,238.889165,0.910645,0.092437,1.268529,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696436618358,1696436618360,2,3812,1567,238.889165,0.910645,0.000133,0.001821,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696436618360,1696436621451,3091,3812,1567,238.889165,0.910645,0.205113,2.814805,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
