metric,type,start_time,end_time,value,opt
Coulomb charge,int,1695816708577,1695816799658,1979,
Coulomb charge,int,1695816799658,1695816830543,1975,
Coulomb charge,int,1695816830543,1695816842787,1971,
Coulomb charge,int,1695816842787,1695816852576,1967,
Coulomb charge,int,1695816852576,1695816913302,1963,
Coulomb charge,int,1695816913302,1695816919320,1959,
