metric,type,start_time,end_time,value,opt
Voltage,int,1695816708577,1695816709986,3850,
Voltage,int,1695816709986,1695816740012,3853,
Voltage,int,1695816740012,1695816830543,3812,
Voltage,int,1695816830543,1695816842787,3787,
Voltage,int,1695816842787,1695816862610,3794,
Voltage,int,1695816862610,1695816882774,3839,
Voltage,int,1695816882774,1695816892912,3734,
Voltage,int,1695816892912,1695816903128,3772,
Voltage,int,1695816903128,1695816919320,3798,
