start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695985683015,1695985683029,14,3768,1337,462.687766,1.743408,0.001799,0.024408,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.facebook.orca/com.facebook.messaging.livelocation.bindings.MessengerLiveLocationBooterService'
 '*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985683029,1695985683353,324,3768,1337,462.687766,1.743408,0.041642,0.564864,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985683353,1695985683360,7,3768,1337,462.687766,1.743408,0.000900,0.012204,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*alarm*:*job.delay*'
 '*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985683360,1695985683382,22,3768,1337,462.687766,1.743408,0.002828,0.038355,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985683382,1695985683924,542,3768,1337,462.687766,1.743408,0.069660,0.944927,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.facebook.orca/com.facebook.push.registration.FacebookPushServerFinishNotifiedLollipopService'
 '*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985683924,1695985684530,606,3768,1337,462.687766,1.743408,0.077886,1.056505,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985684530,1695985684535,5,3768,1337,462.687766,1.743408,0.000643,0.008717,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['GCM_WORK'
 '*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985684535,1695985686403,1868,3768,1337,462.687766,1.743408,0.240084,3.256685,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985686403,1695985687600,1197,3768,1337,462.687766,1.743408,0.153844,2.086859,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985687600,1695985687614,14,3768,1337,462.687766,1.743408,0.001799,0.024408,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['GCM_WORK'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985687614,1695985691592,3978,3768,1337,462.687766,1.743408,0.511270,6.935275,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985691592,1695985691624,32,3768,1337,462.687766,1.743408,0.004113,0.055789,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,0.0
1695985691624,1695985691637,13,3768,1337,462.687766,1.743408,0.001671,0.022664,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985691637,1695985693769,2132,3768,1337,462.687766,1.743408,0.274014,3.716945,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,0.0
1695985693769,1695985693773,4,3768,1337,462.687766,1.743408,0.000514,0.006974,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_WORK']
1695985693773,1695985696843,3070,3768,1337,462.687766,1.743408,0.394570,5.352261,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,0.0
1695985696843,1695985696850,7,3768,1337,462.687766,1.743408,0.000900,0.012204,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_WORK']
1695985696850,1695985699817,2967,3768,1337,462.687766,1.743408,0.381332,5.172690,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,0.0
1695985699817,1695985711220,11403,3768,1337,462.687766,1.743408,1.465563,19.880076,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985711220,1695985711368,148,3768,1337,462.687766,1.743408,0.019022,0.258024,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*launch*'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985711368,1695985711738,370,3768,1337,462.687766,1.743408,0.047554,0.645061,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
