start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695985110245,1695985110266,21,3786,1389,466.918500,1.767753,0.002724,0.037123,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*job*/com.osp.app.signin/androidx.work.impl.background.systemjob.SystemJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985110266,1695985114541,4275,3786,1389,466.918500,1.767753,0.554466,7.557146,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985114541,1695985114567,26,3786,1389,466.918500,1.767753,0.003372,0.045962,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['GCM_WORK'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985114567,1695985117628,3061,3786,1389,466.918500,1.767753,0.397010,5.411093,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985117628,1695985117634,6,3786,1389,466.918500,1.767753,0.000778,0.010607,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['GCM_WORK'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985117634,1695985119643,2009,3786,1389,466.918500,1.767753,0.260566,3.551417,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985119643,1695985119731,88,3786,1389,466.918500,1.767753,0.011414,0.155562,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['com.samsung.android.bixby.wakeup:DspControlService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985119731,1695985119920,189,3786,1389,466.918500,1.767753,0.024513,0.334105,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985119920,1695985120729,809,3740,1389,466.918500,1.746275,0.104927,1.412737,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985120729,1695985120742,13,3740,1389,466.918500,1.746275,0.001686,0.022702,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['GCM_WORK'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']"
1695985120742,1695985123952,3210,3740,1389,466.918500,1.746275,0.416336,5.605543,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService']
1695985123952,1695985123992,40,3740,1389,466.918500,1.746275,0.005188,0.069851,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,0.0
