start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695908610556,1695908610573,17,3780,1250,159.258563,0.601997,0.000752,0.010234,['com.android.settings'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1695908610573,1695908610895,322,3780,1250,159.258563,0.601997,0.014245,0.193843,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1695908610895,1695908619181,8286,3780,1250,159.258563,0.601997,0.366560,4.988150,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695908619181,1695908619194,13,3780,1250,159.258563,0.601997,0.000575,0.007826,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1695908619194,1695908621315,2121,3780,1250,159.258563,0.601997,0.093830,1.276836,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695908621315,1695908621316,1,3780,1250,159.258563,0.601997,0.000044,0.000602,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*alarm*:StatsCompanionService.pull'
 'com.android.server.stats.StatsCompanionService.PullingAlarmListener'
 'screen']"
1695908621316,1695908621363,47,3780,1250,159.258563,0.601997,0.002079,0.028294,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['com.android.server.stats.StatsCompanionService.PullingAlarmListener'
 'screen']"
1695908621363,1695908622026,663,3780,1250,159.258563,0.601997,0.029330,0.399124,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695908622026,1695908629008,6982,3706,1250,159.258563,0.590212,0.308873,4.120862,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695908629008,1695908629046,38,3706,1250,159.258563,0.590212,0.001681,0.022428,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*walarm*:com.google.android.chimera.IntentOperation.TARGETED_INTENT'
 'screen']"
1695908629046,1695908629061,15,3706,1250,159.258563,0.590212,0.000664,0.008853,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*walarm*:com.google.android.chimera.IntentOperation.TARGETED_INTENT'
 'IntentOp:com.google.android.gms/.chimera.PersistentIntentOperationService'
 'screen']"
1695908629061,1695908629076,15,3706,1250,159.258563,0.590212,0.000664,0.008853,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['IntentOp:com.google.android.gms/.chimera.PersistentIntentOperationService'
 'screen']"
1695908629076,1695908629081,5,3706,1250,159.258563,0.590212,0.000221,0.002951,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['IntentOp:com.google.android.gms/.chimera.PersistentIntentOperationService'
 'IntentOp:.gcm.clientqueue.MessageRetryIntentOperation' 'screen']"
1695908629081,1695908629084,3,3706,1250,159.258563,0.590212,0.000133,0.001771,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['IntentOp:.gcm.clientqueue.MessageRetryIntentOperation' 'screen']
1695908629084,1695908629092,8,3706,1250,159.258563,0.590212,0.000354,0.004722,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['GOOGLE_C2DM' 'IntentOp:.gcm.clientqueue.MessageRetryIntentOperation'
 'screen']"
1695908629092,1695908629100,8,3706,1250,159.258563,0.590212,0.000354,0.004722,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['IntentOp:.gcm.clientqueue.MessageRetryIntentOperation' 'screen']
