start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695909211908,1695909212751,843,3779,1207,239.234450,0.904067,0.056021,0.762128,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['screen']
1695909212751,1695909212780,29,3779,1207,239.234450,0.904067,0.001927,0.026218,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.osp.app.signin/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909212780,1695909212844,64,3779,1207,239.234450,0.904067,0.004253,0.057860,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['screen']
1695909212844,1695909213150,306,3779,1207,239.234450,0.904067,0.020335,0.276644,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1695909213150,1695909213295,145,3779,1207,239.234450,0.904067,0.009636,0.131090,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.appmanager.update.core.UpdateService'
 '*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1695909213295,1695909214067,772,3779,1207,239.234450,0.904067,0.051302,0.697940,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.facebook.appmanager/com.facebook.oxygen.common.jobqueue.JobQueueService'
 'screen']"
1695909214067,1695909214686,619,3779,1207,239.234450,0.904067,0.041135,0.559617,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['screen']
1695909214686,1695909214708,22,3779,1207,239.234450,0.904067,0.001462,0.019889,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1695909214708,1695909214709,1,3779,1207,239.234450,0.904067,0.000066,0.000904,0.0,True,False,False,True,True,False,False,False,['*launch*' 'screen']
1695909214709,1695909215064,355,3779,1207,239.234450,0.904067,0.023591,0.320944,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1695909215064,1695909217835,2771,3779,1207,239.234450,0.904067,0.184144,2.505170,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695909217835,1695909217837,2,3779,1207,239.234450,0.904067,0.000133,0.001808,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1695909217837,1695909219188,1351,3779,1207,239.234450,0.904067,0.089779,1.221394,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695909219188,1695909219200,12,3779,1207,239.234450,0.904067,0.000797,0.010849,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1695909219200,1695909220900,1700,3779,1207,239.234450,0.904067,0.112972,1.536914,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695909220900,1695909220904,4,3779,1207,239.234450,0.904067,0.000266,0.003616,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1695909220904,1695909221306,402,3779,1207,239.234450,0.904067,0.026715,0.363435,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['screen']
1695909221306,1695909221307,1,3779,1207,239.234450,0.904067,0.000066,0.000904,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,['*alarm*:StatsCompanionService.pull' 'screen']
1695909221307,1695909221313,6,3779,1207,239.234450,0.904067,0.000399,0.005424,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*alarm*:StatsCompanionService.pull'
 'com.android.server.stats.StatsCompanionService.PullingAlarmListener'
 'screen']"
