start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695909455878,1695909455921,43,3758,1183,464.261534,1.744695,0.005545,0.075022,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['NetworkStats'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909455921,1695909457208,1287,3758,1183,464.261534,1.744695,0.165973,2.245422,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909457208,1695909457262,54,3758,1183,464.261534,1.744695,0.006964,0.094214,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['NetworkStats'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909457262,1695909457895,633,3758,1183,464.261534,1.744695,0.081633,1.104392,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909457895,1695909457924,29,3758,1183,464.261534,1.744695,0.003740,0.050596,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,"['*launch*'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909457924,1695909458254,330,3758,1183,464.261534,1.744695,0.042557,0.575749,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*launch*'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909458254,1695909459193,939,3758,1183,464.261534,1.744695,0.121095,1.638268,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909459193,1695909459203,10,3758,1183,464.261534,1.744695,0.001290,0.017447,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*alarm*:DetectMovementSPListener'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909459203,1695909459475,272,3758,1183,464.261534,1.744695,0.035078,0.474557,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909459475,1695909459478,3,3758,1183,464.261534,1.744695,0.000387,0.005234,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*alarm*:*job.delay*'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909459478,1695909459493,15,3758,1183,464.261534,1.744695,0.001934,0.026170,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
1695909459493,1695909459688,195,3758,1183,464.261534,1.744695,0.025147,0.340215,['com.example.robotinteraction'],True,False,False,True,True,False,False,False,"['*job*/com.sec.android.diagmonagent/.sa.scheduler.DiagnosticUploadJobService'
 '*job*/com.whatsapp/androidx.work.impl.background.systemjob.SystemJobService'
 'screen']"
