start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1696430782272,1696430782273,1,3835,2006,467.236652,1.791853,0.000130,0.001792,['com.android.settings'],True,False,False,True,True,False,False,False,['GCM_WORK' 'AudioMix' 'screen']
1696430782273,1696430782504,231,3835,2006,467.236652,1.791853,0.029981,0.413918,['com.android.settings'],True,False,False,True,True,False,False,False,['AudioMix' 'screen']
1696430782504,1696430782529,25,3835,2006,467.236652,1.791853,0.003245,0.044796,['com.android.settings'],True,False,False,True,True,False,False,False,['*launch*' 'AudioMix' 'screen']
1696430782529,1696430782758,229,3835,2006,467.236652,1.791853,0.029721,0.410334,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'AudioMix' 'screen']
1696430782758,1696430782805,47,3835,2006,467.236652,1.791853,0.006100,0.084217,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['NetworkStats' '*launch*' 'AudioMix' 'screen']
1696430782805,1696430782930,125,3835,2006,467.236652,1.791853,0.016223,0.223982,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'AudioMix' 'screen']
1696430782930,1696430783201,271,3835,2006,467.236652,1.791853,0.035173,0.485592,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['AudioMix' 'screen']
1696430783201,1696430783449,248,3835,2006,467.236652,1.791853,0.032187,0.444379,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696430783449,1696430783451,2,3835,2006,467.236652,1.791853,0.000260,0.003584,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696430783451,1696430783452,1,3835,2006,467.236652,1.791853,0.000130,0.001792,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*telephony-sem-radio*' 'screen']
1696430783452,1696430783453,1,3835,2006,467.236652,1.791853,0.000130,0.001792,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
