start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1696430996850,1696430996987,137,3827,1986,237.263560,0.908008,0.009029,0.124397,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['screen']
1696430996987,1696430997003,16,3827,1986,237.263560,0.908008,0.001055,0.014528,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696430997003,1696430997004,1,3827,1986,237.263560,0.908008,0.000066,0.000908,0.0,True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696430997004,1696430997404,400,3827,1986,237.263560,0.908008,0.026363,0.363203,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696430997404,1696430998850,1446,3827,1986,237.263560,0.908008,0.095301,1.312979,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696430998850,1696430998852,2,3827,1986,237.263560,0.908008,0.000132,0.001816,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696430998852,1696431000036,1184,3827,1986,237.263560,0.908008,0.078033,1.075081,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431000036,1696431000037,1,3827,1986,237.263560,0.908008,0.000066,0.000908,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:TIME_TICK' 'screen']
1696431000037,1696431001987,1950,3827,1986,237.263560,0.908008,0.128518,1.770615,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431001987,1696431001996,9,3827,1986,237.263560,0.908008,0.000593,0.008172,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696431001996,1696431014393,12397,3827,1986,237.263560,0.908008,0.817043,11.256571,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431014393,1696431014401,8,3827,1986,237.263560,0.908008,0.000527,0.007264,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696431014401,1696431017482,3081,3827,1986,237.263560,0.908008,0.203058,2.797572,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431017482,1696431017494,12,3827,1986,237.263560,0.908008,0.000791,0.010896,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696431017494,1696431026793,9299,3827,1986,237.263560,0.908008,0.612865,8.443563,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431026793,1696431026801,8,3827,1986,237.263560,0.908008,0.000527,0.007264,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696431026801,1696431028960,2159,3827,1986,237.263560,0.908008,0.142292,1.960389,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431028960,1696431029116,156,3827,1986,237.263560,0.908008,0.010281,0.141649,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696431029116,1696431029920,804,3827,1986,237.263560,0.908008,0.052989,0.730038,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431029920,1696431029925,5,3827,1986,237.263560,0.908008,0.000330,0.004540,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1696431029925,1696431030160,235,3827,1986,237.263560,0.908008,0.015488,0.213382,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431030160,1696431030167,7,3827,1986,237.263560,0.908008,0.000461,0.006356,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*alarm*:DetectMovementSPListener' 'screen']
1696431030167,1696431044074,13907,3827,1986,237.263560,0.908008,0.916562,12.627662,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431044074,1696431044293,219,3827,1986,237.263560,0.908008,0.014434,0.198854,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696431044293,1696431050255,5962,3827,1986,237.263560,0.908008,0.392935,5.413542,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['screen']
1696431050255,1696431050261,6,3827,1986,237.263560,0.908008,0.000395,0.005448,['com.example.robotinteractionOttimizzataParz'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
1696431050261,1696431050362,101,3827,1986,237.263560,0.908008,0.006657,0.091709,['com.sec.android.app.launcher'],True,False,False,True,True,False,False,False,['*launch*' 'screen']
