start_time,end_time,Duration (mS),Voltage (mV),Remaining_charge (mAh),Intensity (mA),Power (W),Consumed charge(mAh),Energy (J),Top app,Screen(ON/OFF),GPS(ON/OFF),Mobile_Radio(ON/OFF),WiFi(ON/OFF),Wifi radio,Camera(ON/OFF),Video (ON/OFF),Audio(ON/OFF),Wakelock_in (Service)
1695998847171,1695998847184,13,3833,1753,234.066416,0.897177,0.000845,0.011663,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM' 'screen']
1695998847184,1695998847189,5,3833,1753,234.066416,0.897177,0.000325,0.004486,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM' 'GCM_WORK' 'screen']
1695998847189,1695998847192,3,3833,1753,234.066416,0.897177,0.000195,0.002692,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,"['*walarm*:com.google.android.gms.gcm.HEARTBEAT_ALARM' 'GCM_HB_ALARM'
 'GCM_WORK' 'screen']"
1695998847192,1695998847207,15,3833,1753,234.066416,0.897177,0.000975,0.013458,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_HB_ALARM' 'GCM_WORK' 'screen']
1695998847207,1695998847208,1,3833,1753,234.066416,0.897177,0.000065,0.000897,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1695998847208,1695998847247,39,3833,1753,234.066416,0.897177,0.002536,0.034990,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['screen']
1695998847247,1695998847252,5,3833,1753,234.066416,0.897177,0.000325,0.004486,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_READ' 'screen']
1695998847252,1695998847256,4,3833,1753,234.066416,0.897177,0.000260,0.003589,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_READ' 'GCM_WORK' 'screen']
1695998847256,1695998847277,21,3833,1753,234.066416,0.897177,0.001365,0.018841,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['GCM_WORK' 'screen']
1695998847277,1695998852566,5289,3833,1753,234.066416,0.897177,0.343883,4.745167,['com.example.robotinteractionOttimizzata'],True,False,False,True,True,False,False,False,['screen']
